code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,n_days_dataplus,n_days_dualpane,n_days_externalquiz,n_days_folder,n_days_forumng,n_days_glossary,n_days_homepage,n_days_htmlactivity,n_days_oucollaborate,n_days_oucontent,n_days_ouelluminate,n_days_ouwiki,n_days_page,n_days_questionnaire,n_days_quiz,n_days_repeatactivity,n_days_resource,n_days_sharedsubpage,n_days_subpage,n_days_url,avg_sum_clicks_dataplus,avg_sum_clicks_dualpane,avg_sum_clicks_externalquiz,avg_sum_clicks_folder,avg_sum_clicks_forumng,avg_sum_clicks_glossary,avg_sum_clicks_homepage,avg_sum_clicks_htmlactivity,avg_sum_clicks_oucollaborate,avg_sum_clicks_oucontent,avg_sum_clicks_ouelluminate,avg_sum_clicks_ouwiki,avg_sum_clicks_page,avg_sum_clicks_questionnaire,avg_sum_clicks_quiz,avg_sum_clicks_repeatactivity,avg_sum_clicks_resource,avg_sum_clicks_sharedsubpage,avg_sum_clicks_subpage,avg_sum_clicks_url,total_n_days,avg_total_clicks,final_score_current,banked_ratio,at_risk
DDD,2014B,285412,M,North Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-110.0,,0.0,0.0,5.0,0.0,53.0,3.0,96.0,0.0,2.0,32.0,0.0,5.0,0.0,0.0,0.0,0.0,30.0,0.0,49.0,20.0,0.0,0.0,1.0,0.0,2.36046511627907,3.0,3.8229166666666665,0.0,2.5,2.8923076923076922,0.0,4.571428571428571,0.0,0.0,0.0,0.0,1.4155844155844155,0.0,1.5384615384615385,1.2,97,2.2136498516320473,109.9,0.0,0
DDD,2014B,286449,F,East Midlands Region,Lower Than A Level,40-50%,0-35,6,120,N,Fail,-34.0,,0.0,0.0,1.0,0.0,2.0,0.0,13.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,4.166666666666667,0.0,3.3846153846153846,0.0,1.0,2.3636363636363638,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2777777777777777,1.3333333333333333,13,2.290909090909091,0.0,1.0,1
DDD,2014B,288407,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,-53.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,1.5,0.0,0.0,1
DDD,2014B,291005,F,East Anglian Region,Lower Than A Level,50-60%,0-35,1,60,N,Fail,-25.0,,0.0,0.0,18.0,0.0,76.0,0.0,93.0,0.0,0.0,18.0,0.0,29.0,0.0,0.0,0.0,0.0,21.0,0.0,54.0,21.0,0.0,0.0,1.35,0.0,2.282608695652174,0.0,4.344086021505376,0.0,0.0,3.142857142857143,0.0,5.944444444444445,0.0,0.0,0.0,0.0,1.1702127659574468,0.0,1.5514018691588785,1.04,95,2.4391447368421053,50.15,0.0,1
DDD,2014B,299949,M,South East Region,A Level or Equivalent,30-40%,0-35,1,60,N,Withdrawn,-29.0,223.0,0.0,0.0,4.0,0.0,33.0,6.0,69.0,0.0,8.0,20.0,0.0,12.0,0.0,0.0,0.0,0.0,19.0,0.0,41.0,18.0,0.0,0.0,1.2,0.0,4.636363636363637,4.666666666666667,4.101449275362318,0.0,1.25,2.022222222222222,0.0,7.8125,0.0,0.0,0.0,0.0,1.0588235294117647,0.0,1.6844660194174756,1.125,71,2.62839248434238,61.425,0.0,1
DDD,2014B,300592,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,90,N,Pass,-138.0,,0.0,0.0,0.0,0.0,3.0,0.0,60.0,0.0,2.0,37.0,0.0,4.0,0.0,0.0,0.0,0.0,18.0,0.0,37.0,3.0,0.0,0.0,0.0,0.0,3.25,0.0,1.9666666666666666,0.0,1.0,5.75,0.0,3.4444444444444446,0.0,0.0,0.0,0.0,1.1,0.0,1.358974358974359,1.6666666666666667,60,2.508403361344538,99.225,0.0,0
DDD,2014B,306944,F,South East Region,A Level or Equivalent,50-60%,0-35,2,120,N,Fail,-29.0,,0.0,0.0,1.0,0.0,12.0,0.0,25.0,0.0,1.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,16.0,6.0,0.0,0.0,1.0,0.0,4.888888888888889,0.0,4.28,0.0,1.0,2.1,0.0,6.4,0.0,0.0,0.0,0.0,2.090909090909091,0.0,1.8571428571428572,1.2857142857142858,27,3.0575539568345325,32.275,0.0,1
DDD,2014B,309258,M,South West Region,HE Qualification,60-70%,35-55,2,120,N,Withdrawn,-87.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1.3333333333333333,0.0,0.0,1
DDD,2014B,309756,M,London Region,No Formal quals,20-30%,35-55,2,150,N,Fail,-157.0,,0.0,0.0,1.0,0.0,17.0,0.0,48.0,0.0,3.0,29.0,0.0,13.0,0.0,0.0,0.0,0.0,14.0,0.0,27.0,5.0,0.0,0.0,1.0,0.0,4.0,0.0,2.3333333333333335,0.0,1.3333333333333333,5.228571428571429,0.0,9.15,0.0,0.0,0.0,0.0,1.2380952380952381,0.0,1.2954545454545454,1.4285714285714286,61,3.0,32.45,0.0,1
DDD,2014B,312761,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-24.0,,0.0,0.0,4.0,0.0,62.0,0.0,115.0,0.0,3.0,22.0,0.0,9.0,0.0,0.0,0.0,0.0,17.0,0.0,36.0,8.0,0.0,0.0,1.25,0.0,2.353846153846154,0.0,3.1739130434782608,0.0,1.0,1.7045454545454546,0.0,2.7857142857142856,0.0,0.0,0.0,0.0,1.8048780487804879,0.0,1.75177304964539,1.4545454545454546,116,2.246520874751491,142.55,0.0,0
DDD,2014B,315517,F,Yorkshire Region,Lower Than A Level,40-50%,0-35,1,180,Y,Withdrawn,-46.0,63.0,0.0,0.0,2.0,0.0,16.0,0.0,24.0,0.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,1.475,0.0,3.2916666666666665,0.0,0.0,1.2222222222222223,0.0,2.25,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,24,1.8396226415094339,7.1,0.0,1
DDD,2014B,315723,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,1,60,N,Withdrawn,-113.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,1
DDD,2014B,317801,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,3,90,N,Pass,-61.0,,0.0,0.0,3.0,0.0,101.0,0.0,132.0,0.0,2.0,53.0,0.0,27.0,0.0,0.0,0.0,0.0,49.0,0.0,74.0,15.0,0.0,0.0,1.3333333333333333,0.0,1.8854166666666667,0.0,3.5833333333333335,0.0,1.0,1.2540983606557377,0.0,3.8666666666666667,0.0,0.0,0.0,0.0,1.345132743362832,0.0,1.4704301075268817,1.1764705882352942,132,1.8606307222787386,105.775,0.0,0
DDD,2014B,320593,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,-96.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.7142857142857144,0.0,2,2.4,0.0,0.0,1
DDD,2014B,321810,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-17.0,,0.0,0.0,3.0,0.0,71.0,0.0,105.0,0.0,8.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,20.0,0.0,34.0,46.0,0.0,0.0,1.6666666666666667,0.0,1.8181818181818181,0.0,2.4571428571428573,0.0,1.6666666666666667,1.8888888888888888,0.0,5.111111111111111,0.0,0.0,0.0,0.0,1.7105263157894737,0.0,1.3363636363636364,1.1875,107,1.8359683794466404,116.3,0.0,0
DDD,2014B,323659,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,-59.0,226.0,0.0,0.0,7.0,0.0,52.0,0.0,86.0,0.0,6.0,31.0,0.0,19.0,0.0,0.0,0.0,0.0,20.0,0.0,39.0,15.0,0.0,0.0,1.0,0.0,2.1785714285714284,0.0,4.116279069767442,0.0,1.6666666666666667,2.19672131147541,0.0,5.3428571428571425,0.0,0.0,0.0,0.0,1.2777777777777777,0.0,1.4296875,1.3333333333333333,87,2.4314928425357873,41.375,0.0,1
DDD,2014B,325044,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Distinction,-44.0,,0.0,0.0,11.0,0.0,75.0,1.0,97.0,0.0,6.0,18.0,0.0,16.0,0.0,0.0,0.0,0.0,27.0,0.0,52.0,23.0,0.0,0.0,1.1333333333333333,0.0,2.679856115107914,2.0,3.4123711340206184,0.0,2.0,1.5454545454545454,0.0,4.7727272727272725,0.0,0.0,0.0,0.0,1.1206896551724137,0.0,1.3448275862068966,1.3333333333333333,99,2.2045454545454546,191.0,0.0,0
DDD,2014B,325566,M,South West Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,-57.0,,0.0,0.0,2.0,0.0,3.0,0.0,39.0,0.0,1.0,34.0,0.0,6.0,0.0,0.0,0.0,0.0,16.0,0.0,12.0,3.0,0.0,0.0,1.0,0.0,2.8,0.0,2.41025641025641,0.0,1.0,3.7567567567567566,0.0,7.909090909090909,0.0,0.0,0.0,0.0,1.2105263157894737,0.0,1.8055555555555556,1.25,39,2.792207792207792,71.7,0.0,1
DDD,2014B,327449,M,Wales,Lower Than A Level,50-60%,0-35,0,90,N,Fail,-25.0,,0.0,0.0,1.0,0.0,5.0,0.0,49.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,40.0,3.0,0.0,0.0,1.0,0.0,2.4,0.0,2.2857142857142856,0.0,0.0,1.1587301587301588,0.0,0.0,0.0,0.0,0.0,0.0,1.1538461538461537,0.0,1.6153846153846154,1.3333333333333333,49,1.6099290780141844,45.875,0.0,1
DDD,2014B,328123,M,West Midlands Region,Lower Than A Level,0-10%,0-35,1,60,Y,Fail,-54.0,,0.0,0.0,2.0,0.0,14.0,0.0,38.0,0.0,1.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,14.0,4.0,0.0,0.0,1.0,0.0,3.411764705882353,0.0,3.8947368421052633,0.0,7.0,3.0714285714285716,0.0,1.75,0.0,0.0,0.0,0.0,1.8405797101449275,0.0,1.5454545454545454,1.2,45,2.5523012552301254,33.725,0.0,1
DDD,2014B,333308,F,South East Region,A Level or Equivalent,20-30%,0-35,0,70,N,Pass,-129.0,,0.0,0.0,10.0,0.0,17.0,0.0,47.0,0.0,0.0,14.0,0.0,16.0,0.0,0.0,0.0,0.0,17.0,0.0,31.0,7.0,0.0,0.0,1.0625,0.0,2.909090909090909,0.0,2.4468085106382977,0.0,0.0,2.090909090909091,0.0,6.15,0.0,0.0,0.0,0.0,1.0740740740740742,0.0,1.6929824561403508,1.7142857142857142,52,2.2062937062937062,147.025,0.0,0
DDD,2014B,334504,F,South Region,Lower Than A Level,80-90%,0-35,2,60,N,Withdrawn,-132.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,6.6,0.0,0.0,4.6,0.0,1.5,0.0,0.0,0.0,0.0,1.1428571428571428,0.0,1.5,1.0,5,2.0476190476190474,0.0,0.0,1
DDD,2014B,335471,F,South East Region,HE Qualification,40-50%,35-55,0,60,N,Withdrawn,-40.0,41.0,0.0,0.0,2.0,0.0,14.0,0.0,16.0,0.0,2.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,9.0,8.0,0.0,0.0,1.0,0.0,4.3,0.0,4.125,0.0,1.5,1.2857142857142858,0.0,2.0,0.0,0.0,0.0,0.0,1.2941176470588236,0.0,1.6341463414634145,1.2142857142857142,17,2.3714285714285714,7.5,0.0,1
DDD,2014B,336936,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-22.0,67.0,0.0,0.0,1.0,0.0,8.0,4.0,26.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,13.0,5.0,0.0,0.0,1.0,0.0,3.176470588235294,4.0,4.538461538461538,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.2142857142857142,0.0,1.6610169491525424,1.5,26,2.314814814814815,8.3,0.0,1
DDD,2014B,339513,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-67.0,,0.0,0.0,6.0,0.0,40.0,1.0,76.0,0.0,6.0,11.0,0.0,10.0,0.0,0.0,0.0,0.0,21.0,0.0,42.0,11.0,0.0,0.0,1.5333333333333334,0.0,2.4622641509433962,1.0,3.25,0.0,2.4444444444444446,2.074074074074074,0.0,6.461538461538462,0.0,0.0,0.0,0.0,1.22,0.0,1.690909090909091,1.1764705882352942,76,2.200417536534447,118.1,0.0,0
DDD,2014B,347365,M,West Midlands Region,A Level or Equivalent,90-100%,35-55,0,60,N,Fail,-22.0,,0.0,0.0,2.0,0.0,4.0,0.0,13.0,0.0,5.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,5.0,0.0,0.0,1.0,0.0,1.8666666666666667,0.0,5.538461538461538,0.0,1.4,2.8181818181818183,0.0,3.0,0.0,0.0,0.0,0.0,1.2727272727272727,0.0,2.303030303030303,1.1428571428571428,13,2.47,4.8,0.0,1
DDD,2014B,348439,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,Y,Withdrawn,-34.0,52.0,0.0,0.0,2.0,0.0,3.0,4.0,12.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,6.666666666666667,11.25,1.75,0.0,0.0,5.5,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0689655172413792,1.0,12,2.671875,7.4,0.0,1
DDD,2014B,352308,M,South West Region,A Level or Equivalent,10-20,35-55,0,60,N,Withdrawn,-17.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,5.5,0.0,0.0,1
DDD,2014B,352679,F,South Region,Lower Than A Level,80-90%,0-35,1,120,N,Withdrawn,-151.0,54.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,4.5,0.0,2.4285714285714284,0.0,2.0,2.2857142857142856,0.0,2.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,1.4444444444444444,1.0,7,2.0285714285714285,4.0,0.0,1
DDD,2014B,354050,M,South West Region,A Level or Equivalent,70-80%,0-35,2,90,N,Fail,-17.0,,0.0,0.0,1.0,0.0,5.0,0.0,39.0,0.0,0.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,2.2,0.0,2.4871794871794872,0.0,0.0,4.956521739130435,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,1.0526315789473684,0.0,1.476923076923077,0.0,43,2.2375,34.175,0.0,1
DDD,2014B,354953,M,East Anglian Region,A Level or Equivalent,10-20,35-55,2,60,N,Withdrawn,-22.0,112.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.4615384615384617,0.0,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.6956521739130435,0.0,1.0588235294117647,1.0,18,1.5555555555555556,0.0,0.0,1
DDD,2014B,355309,M,North Region,Lower Than A Level,,0-35,0,120,N,Distinction,-68.0,,0.0,0.0,1.0,0.0,1.0,0.0,36.0,0.0,1.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,21.0,3.0,0.0,0.0,1.0,0.0,2.25,0.0,2.4722222222222223,0.0,1.0,4.258064516129032,0.0,3.6666666666666665,0.0,0.0,0.0,0.0,1.2820512820512822,0.0,1.2666666666666666,1.6666666666666667,37,2.0362694300518136,152.075,0.0,0
DDD,2014B,355780,M,North Region,HE Qualification,,35-55,0,60,N,Withdrawn,-64.0,213.0,0.0,0.0,5.0,0.0,26.0,0.0,56.0,0.0,1.0,13.0,0.0,6.0,0.0,0.0,0.0,0.0,15.0,0.0,25.0,6.0,0.0,0.0,1.0,0.0,3.810344827586207,0.0,3.107142857142857,0.0,1.0,1.3333333333333333,0.0,4.75,0.0,0.0,0.0,0.0,1.2142857142857142,0.0,1.7019230769230769,1.125,56,2.3042071197411005,60.225,0.0,1
DDD,2014B,355935,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,1,60,N,Pass,-136.0,,0.0,0.0,0.0,0.0,39.0,0.0,79.0,0.0,1.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,25.0,0.0,33.0,10.0,0.0,0.0,0.0,0.0,1.9528301886792452,0.0,2.7088607594936707,0.0,1.0,1.4736842105263157,0.0,3.933333333333333,0.0,0.0,0.0,0.0,1.1388888888888888,0.0,1.2376237623762376,1.1,80,1.8692098092643052,152.825,0.0,0
DDD,2014B,356166,M,South Region,Post Graduate Qualification,90-100%,35-55,0,60,N,Pass,-25.0,,0.0,0.0,3.0,0.0,102.0,0.0,147.0,0.0,4.0,15.0,0.0,25.0,0.0,0.0,0.0,0.0,36.0,0.0,64.0,38.0,0.0,0.0,1.4,0.0,4.0201005025125625,0.0,4.795918367346939,0.0,2.5,2.25,0.0,7.9393939393939394,0.0,0.0,0.0,0.0,1.1692307692307693,0.0,1.9135802469135803,1.6744186046511629,147,3.2073011734028682,164.675,0.0,0
DDD,2014B,356297,M,Wales,Lower Than A Level,0-10%,35-55,0,60,N,Pass,-110.0,,0.0,0.0,23.0,0.0,85.0,2.0,154.0,0.0,12.0,48.0,0.0,33.0,0.0,0.0,0.0,0.0,68.0,0.0,93.0,37.0,0.0,0.0,1.3870967741935485,0.0,2.5359116022099446,2.5,3.2467532467532467,0.0,1.9230769230769231,2.823529411764706,0.0,4.791666666666667,0.0,0.0,0.0,0.0,1.2710280373831775,0.0,2.021505376344086,1.25,154,2.3414396887159534,147.45,0.0,0
DDD,2014B,356705,F,South East Region,HE Qualification,20-30%,35-55,0,150,N,Withdrawn,-46.0,163.0,0.0,0.0,0.0,0.0,16.0,1.0,33.0,0.0,3.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,12.0,0.0,17.0,4.0,0.0,0.0,0.0,0.0,4.375,1.0,2.787878787878788,0.0,1.0,3.111111111111111,0.0,5.947368421052632,0.0,0.0,0.0,0.0,1.4090909090909092,0.0,2.0869565217391304,1.0,34,3.0698924731182795,30.65,0.0,1
DDD,2014B,360759,M,West Midlands Region,HE Qualification,60-70%,35-55,0,60,N,Withdrawn,-61.0,186.0,0.0,0.0,4.0,0.0,52.0,20.0,79.0,0.0,6.0,15.0,0.0,8.0,0.0,0.0,0.0,0.0,28.0,0.0,56.0,22.0,0.0,0.0,1.0,0.0,3.1914893617021276,5.1,4.430379746835443,0.0,1.1428571428571428,1.3928571428571428,0.0,6.833333333333333,0.0,0.0,0.0,0.0,1.2037037037037037,0.0,1.724907063197026,1.2083333333333333,79,2.4968652037617556,52.625,0.0,1
DDD,2014B,361842,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,-156.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5,1.9090909090909092,0.0,0.0,1
DDD,2014B,362115,M,South Region,A Level or Equivalent,90-100%,35-55,2,120,N,Fail,-16.0,,0.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.25,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4166666666666667,0.0,1.95,2.0,16,2.417910447761194,10.45,0.0,1
DDD,2014B,363122,M,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-29.0,,0.0,0.0,2.0,0.0,4.0,0.0,28.0,0.0,0.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,13.0,1.0,0.0,0.0,1.0,0.0,2.25,0.0,2.4285714285714284,0.0,0.0,2.263157894736842,0.0,3.5,0.0,0.0,0.0,0.0,1.4705882352941178,0.0,1.2941176470588236,1.0,30,2.0082644628099175,82.0,0.0,0
DDD,2014B,365397,F,South West Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,-64.0,,0.0,0.0,0.0,0.0,18.0,0.0,45.0,0.0,2.0,38.0,0.0,7.0,0.0,0.0,0.0,0.0,18.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,1.8,0.0,3.933333333333333,0.0,2.0,6.090909090909091,0.0,5.222222222222222,0.0,0.0,0.0,0.0,1.1923076923076923,0.0,1.7222222222222223,1.2,46,3.188679245283019,74.225,0.0,1
DDD,2014B,365764,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,-130.0,,0.0,0.0,0.0,0.0,7.0,0.0,14.0,0.0,2.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,2.3529411764705883,0.0,3.5,0.0,1.0,1.3636363636363635,0.0,6.75,0.0,0.0,0.0,0.0,1.0,0.0,1.44,1.25,14,2.203883495145631,24.825,0.0,1
DDD,2014B,367045,M,Scotland,Lower Than A Level,80-90%,0-35,1,180,N,Withdrawn,-89.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,3.2,0.0,0.0,1
DDD,2014B,367127,F,London Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,-138.0,,0.0,0.0,5.0,0.0,35.0,0.0,119.0,0.0,2.0,48.0,0.0,17.0,0.0,0.0,0.0,0.0,28.0,0.0,55.0,40.0,0.0,0.0,1.2,0.0,2.25,0.0,3.2521008403361344,0.0,1.0,3.210526315789474,0.0,3.727272727272727,0.0,0.0,0.0,0.0,1.1555555555555554,0.0,1.2337662337662338,1.2272727272727273,119,2.15,148.5,0.0,0
DDD,2014B,367646,F,London Region,A Level or Equivalent,10-20,0-35,0,120,N,Distinction,-22.0,,0.0,0.0,9.0,0.0,27.0,1.0,139.0,0.0,0.0,29.0,0.0,8.0,0.0,0.0,0.0,0.0,35.0,0.0,64.0,21.0,0.0,0.0,1.0,0.0,2.2083333333333335,5.0,3.0071942446043165,0.0,0.0,1.6938775510204083,0.0,7.0,0.0,0.0,0.0,0.0,1.1016949152542372,0.0,1.4438775510204083,1.2692307692307692,140,2.001831501831502,175.0,0.0,0
DDD,2014B,370089,M,Scotland,HE Qualification,40-50%,35-55,0,120,N,Withdrawn,-249.0,51.0,0.0,0.0,3.0,0.0,1.0,0.0,16.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,3.125,0.0,0.0,4.0,0.0,2.25,0.0,0.0,0.0,0.0,1.0,0.0,1.3870967741935485,0.0,16,2.267605633802817,9.1,0.0,1
DDD,2014B,370865,M,East Anglian Region,HE Qualification,20-30%,35-55,0,60,N,Pass,-16.0,,0.0,0.0,0.0,0.0,8.0,0.0,36.0,0.0,0.0,25.0,0.0,17.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,3.888888888888889,0.0,2.5,0.0,0.0,5.257142857142857,0.0,6.130434782608695,0.0,0.0,0.0,0.0,1.206896551724138,0.0,1.5789473684210527,1.0,40,3.191256830601093,99.4,0.0,0
DDD,2014B,373790,M,East Anglian Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,-61.0,128.0,0.0,0.0,1.0,0.0,1.0,0.0,14.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.7142857142857142,0.0,0.0,1.5833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,14,1.3777777777777778,7.5,0.0,1
DDD,2014B,373795,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,3.25,0.0,5.75,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.4615384615384615,1.0,4,2.3666666666666667,0.0,0.0,1
DDD,2014B,374645,F,South West Region,A Level or Equivalent,40-50%,35-55,0,160,N,Pass,-24.0,,0.0,0.0,4.0,0.0,2.0,0.0,69.0,0.0,0.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,14.0,0.0,38.0,26.0,0.0,0.0,1.4285714285714286,0.0,1.5,0.0,1.855072463768116,0.0,0.0,1.6666666666666667,0.0,5.722222222222222,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,1.4615384615384615,1.4666666666666666,69,1.8498293515358362,108.875,0.0,0
DDD,2014B,375856,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,150,N,Pass,-29.0,,0.0,0.0,3.0,0.0,43.0,0.0,76.0,0.0,8.0,22.0,0.0,4.0,0.0,0.0,0.0,0.0,19.0,0.0,35.0,6.0,0.0,0.0,1.1666666666666667,0.0,3.247191011235955,0.0,2.5526315789473686,0.0,1.7,1.25,0.0,5.4,0.0,0.0,0.0,0.0,1.1666666666666667,0.0,1.5873015873015872,1.3,77,2.1136363636363638,127.775,0.0,0
